dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ueId,predicted_anomaly,anomaly_score,authentication_status
60239.0,5.0,0.117453,388008.0,6.0,0.068671,1.0,38.0,25.0,-19.0,-7.0,-128.0,73.4,8.0,18.0,12.5,10.0,-1,-0.040883621028071304,rejected
201318.0,3.0,0.999949,1202254.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,29.5,8.0,-1,-0.05527247638509536,rejected
60372.0,5.0,0.105707,390557.0,6.0,0.224315,1.0,38.0,25.0,-19.0,-7.0,-128.0,80.1,8.0,18.0,14.5,3.0,-1,-0.04108046505081775,rejected
201475.0,3.0,0.999954,1202792.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,10.0,-1,-0.03922211740487902,rejected
60638.0,5.0,0.085623,393502.0,6.0,0.210951,1.0,38.0,25.0,-18.5,-7.0,-129.0,80.3,8.0,18.0,15.0,8.0,-1,-0.041494762801795204,rejected
201632.0,3.0,0.999958,1203599.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,3.0,-1,-0.03922211740487902,rejected
60904.0,5.0,0.069355,396446.0,6.0,0.126645,1.0,30.0,25.0,-18.0,-6.0,-128.0,82.6,7.0,18.0,16.5,10.0,-1,-0.04749649414467061,rejected
201789.0,3.0,0.999963,1204944.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,8.0,-1,-0.03922211740487902,rejected
61160.0,5.0,0.056177,399454.0,6.0,0.044158,1.0,31.0,25.0,-18.5,-6.5,-128.0,82.4,8.0,18.0,17.0,3.0,-1,-0.047564411281889596,rejected
201946.0,3.0,0.999966,1206289.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,10.0,-1,-0.03922211740487902,rejected
61426.0,5.0,0.135504,402636.0,6.0,0.029746,1.0,30.0,25.0,-19.0,-7.5,-129.0,83.3,8.0,18.0,9.5,8.0,-1,-0.05008078282563999,rejected
202103.0,3.0,0.99997,1207903.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,3.0,-1,-0.03922211740487902,rejected
61692.0,5.0,0.109758,405644.0,6.0,0.010372,1.0,30.0,25.0,-18.5,-6.5,-128.0,83.4,8.0,18.0,18.0,10.0,-1,-0.0557857028526163,rejected
202260.0,3.0,0.999973,1208710.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,8.0,-1,-0.03922211740487902,rejected
61958.0,5.0,0.188904,408319.0,6.0,0.004018,1.0,29.0,24.0,-18.5,-7.0,-128.0,83.3,8.0,18.0,22.0,3.0,-1,-0.053158624965658596,rejected
202417.0,3.0,0.999975,1210055.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,10.0,-1,-0.03922211740487902,rejected
62214.0,5.0,0.253012,411295.0,6.0,0.001401,1.0,30.0,25.0,-17.5,-5.5,-128.0,81.2,8.0,18.0,16.0,8.0,-1,-0.04624227162945538,rejected
202574.0,3.0,0.999978,1211131.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,3.0,-1,-0.03922211740487902,rejected
62480.0,5.0,0.39494,414509.0,6.0,0.000489,1.0,31.0,24.0,-18.5,-6.5,-128.0,81.3,8.0,17.0,20.0,10.0,-1,-0.05020930790228406,rejected
202731.0,3.0,0.99998,1212207.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,8.0,-1,-0.04265879165888531,rejected
62746.0,5.0,0.409901,417422.0,6.0,0.126181,1.0,32.0,25.0,-17.5,-5.5,-128.0,81.5,8.0,16.0,7.0,3.0,-1,-0.04555117550747867,rejected
202888.0,3.0,0.999982,1213552.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,10.0,-1,-0.03922211740487902,rejected
63148.0,5.0,0.42202,420573.0,6.0,0.067911,2.0,27.0,24.0,-17.5,-5.5,-128.0,85.2,5.0,16.0,23.0,8.0,-1,-0.053026225204716004,rejected
203045.0,3.0,0.999984,1214090.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,3.0,-1,-0.03922211740487902,rejected
63534.0,5.0,0.341836,423280.0,6.0,0.02631,1.0,31.0,25.0,-18.5,-7.0,-128.0,82.6,8.0,17.0,16.5,10.0,-1,-0.047564411281889596,rejected
203202.0,3.0,0.999985,1214090.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,8.0,-1,-0.04265879165888531,rejected
63800.0,5.0,0.366887,426161.0,6.0,0.127928,1.0,31.0,25.0,-18.0,-6.0,-128.0,82.6,8.0,16.0,8.0,3.0,-1,-0.04429104517658389,rejected
203359.0,3.0,0.999987,1215166.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,29.5,10.0,-1,-0.05527247638509536,rejected
64066.0,5.0,0.297179,429169.0,6.0,0.044606,2.0,32.0,25.0,-19.0,-7.0,-129.0,81.8,6.0,18.0,16.0,8.0,-1,-0.03227012871307611,rejected
203516.0,3.0,0.999988,1215704.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,1.5,3.0,-1,-0.03922211740487902,rejected
203673.0,3.0,0.999989,1215973.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,29.5,8.0,-1,-0.05527247638509536,rejected
64734.0,5.0,0.348879,435121.0,6.0,0.152057,2.0,38.0,24.0,-19.0,-7.0,-128.0,79.0,6.0,16.0,17.5,3.0,-1,-0.030798962567490817,rejected
203830.0,3.0,0.99999,1216780.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,10.0,-1,-0.04265879165888531,rejected
65136.0,5.0,0.382592,437796.0,6.0,0.131737,1.0,30.0,25.0,-18.5,-7.0,-128.0,83.3,9.0,17.0,18.5,8.0,-1,-0.0468492714580474,rejected
203987.0,3.0,0.999991,1217318.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,3.0,-1,-0.04265879165888531,rejected
65392.0,5.0,0.4999,440772.0,6.0,0.045934,2.0,29.0,25.0,-19.0,-7.0,-128.0,83.9,5.0,18.0,17.5,10.0,-1,-0.03960129952299163,rejected
1952590.0,6.0,1.0,332258.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,3.0,-1,-0.026756239789437086,rejected
204144.0,3.0,0.999992,1218695.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,8.0,-1,-0.03922211740487902,rejected
65794.0,5.0,0.594919,443986.0,6.0,0.201309,1.0,32.0,25.0,-19.0,-7.0,-128.0,80.8,8.0,17.0,15.5,3.0,-1,-0.04589249644385607,rejected
1954214.0,6.0,1.0,332465.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,8.0,-1,-0.026756239789437086,rejected
204301.0,3.0,0.999993,1219502.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,1.0,10.0,-1,-0.03922211740487902,rejected
66050.0,5.0,0.671884,446962.0,6.0,0.118022,1.0,38.0,25.0,-19.0,-7.0,-128.0,81.6,8.0,16.0,16.0,8.0,-1,-0.0452318258666945,rejected
1955796.0,6.0,1.0,332672.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,10.0,-1,-0.026756239789437086,rejected
204458.0,3.0,0.999994,1220040.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,1.5,3.0,-1,-0.03922211740487902,rejected
66316.0,5.0,0.704696,450113.0,6.0,0.275028,1.0,31.0,25.0,-18.5,-6.5,-128.0,82.5,8.0,16.0,17.0,10.0,-1,-0.05049687812354098,rejected
1957348.0,6.0,1.0,332879.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,3.0,-1,-0.026756239789437086,rejected
204615.0,3.0,0.999994,1221654.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,8.0,-1,-0.03922211740487902,rejected
66572.0,5.0,0.634226,452820.0,6.0,0.106552,1.0,29.0,24.0,-19.0,-7.0,-128.0,83.3,8.0,16.0,21.5,3.0,-1,-0.05526952145079711,rejected
1958892.0,6.0,1.0,333155.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,8.0,-1,-0.026756239789437086,rejected
204772.0,3.0,0.999995,1223806.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,10.0,-1,-0.03922211740487902,rejected
66838.0,5.0,0.570804,456002.0,6.0,0.059022,1.0,32.0,25.0,-18.5,-7.0,-128.0,80.8,8.0,17.0,15.0,8.0,-1,-0.04589249644385607,rejected
1960466.0,6.0,1.0,333293.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,10.0,-1,-0.026756239789437086,rejected
204929.0,3.0,0.999995,1225214.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,3.0,-1,-0.03922211740487902,rejected
67104.0,5.0,0.513723,458787.0,6.0,0.063626,1.0,28.0,25.0,-19.5,-7.5,-129.0,85.7,8.0,17.0,21.0,10.0,-1,-0.06100776584868506,rejected
205086.0,3.0,0.999996,1226828.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.5,8.0,-1,-0.04265879165888531,rejected
67370.0,5.0,0.512351,461667.0,6.0,0.022185,1.0,31.0,25.0,-19.5,-8.0,-129.0,82.7,8.0,18.0,8.5,3.0,-1,-0.04714600827874871,rejected
1963722.0,6.0,1.0,333776.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,8.0,-1,-0.026756239789437086,rejected
205243.0,3.0,0.999996,1227635.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,10.0,-1,-0.04265879165888531,rejected
67636.0,5.0,0.561116,464452.0,6.0,0.055565,1.0,28.0,25.0,-19.5,-8.0,-129.0,85.2,8.0,18.0,19.0,8.0,-1,-0.05929951783896703,rejected
1965216.0,6.0,1.0,333983.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,10.0,-1,-0.026756239789437086,rejected
205400.0,3.0,0.999997,1228442.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.5,3.0,-1,-0.04265879165888531,rejected
67902.0,5.0,0.605004,467063.0,6.0,0.102527,1.0,38.0,25.0,-19.0,-7.5,-128.0,80.3,8.0,16.0,15.0,10.0,-1,-0.048955827579224676,rejected
1966840.0,6.0,1.0,334190.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,3.0,-1,-0.026756239789437086,rejected
205557.0,3.0,0.999997,1229249.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.5,8.0,-1,-0.04265879165888531,rejected
68158.0,5.0,0.594504,470039.0,6.0,0.101359,1.0,38.0,25.0,-19.5,-7.5,-128.0,80.5,8.0,16.0,6.0,3.0,-1,-0.0489657546071971,rejected
205714.0,3.0,0.999997,1229787.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,10.0,-1,-0.03922211740487902,rejected
68424.0,5.0,0.635053,473047.0,6.0,0.19082,1.0,32.0,25.0,-19.0,-7.0,-128.0,81.4,8.0,18.0,16.0,8.0,-1,-0.048263401153540664,rejected
1969958.0,6.0,1.0,334604.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,10.0,-1,-0.026756239789437086,rejected
205871.0,3.0,0.999998,1230594.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,3.0,-1,-0.03922211740487902,rejected
68690.0,5.0,0.621548,475960.0,6.0,0.283985,1.0,38.0,25.0,-19.0,-7.0,-128.0,82.4,8.0,17.0,17.5,10.0,-1,-0.04545326348031198,rejected
1971582.0,6.0,1.0,334811.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,3.0,-1,-0.026756239789437086,rejected
206028.0,3.0,0.999998,1231464.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,8.0,-1,-0.03922211740487902,rejected
68956.0,5.0,0.593454,478730.0,6.0,0.408762,1.0,38.0,25.0,-19.5,-7.5,-129.0,80.4,8.0,16.0,14.5,3.0,-1,-0.04853648348126016,rejected
1973206.0,6.0,1.0,335087.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,8.0,-1,-0.026756239789437086,rejected
206185.0,3.0,0.999998,1232271.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,10.0,-1,-0.03922211740487902,rejected
69222.0,5.0,0.580698,481374.0,6.0,0.371763,1.0,31.0,25.0,-19.0,-7.0,-128.0,82.5,8.0,16.0,17.0,8.0,-1,-0.048955827579224676,rejected
1974788.0,6.0,1.0,335294.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,10.0,-1,-0.026756239789437086,rejected
206342.0,3.0,0.999998,1233347.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,3.0,-1,-0.03922211740487902,rejected
69488.0,5.0,0.470365,484255.0,6.0,0.170126,1.0,31.0,25.0,-19.0,-7.5,-128.0,82.4,8.0,16.0,8.5,10.0,-1,-0.05168817409336479,rejected
1976332.0,6.0,1.0,335570.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,3.0,-1,-0.026756239789437086,rejected
206499.0,3.0,0.999998,1234423.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,8.0,-1,-0.04265879165888531,rejected
69744.0,5.0,0.380996,487263.0,6.0,0.059319,1.0,29.0,24.0,-19.5,-8.0,-129.0,83.2,8.0,16.0,21.5,3.0,-1,-0.061603623223543735,rejected
1977956.0,6.0,1.0,335777.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,8.0,-1,-0.026756239789437086,rejected
206656.0,3.0,0.999999,1234881.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,10.0,-1,-0.04265879165888531,rejected
70010.0,5.0,0.308606,490382.0,6.0,0.061183,2.0,31.0,25.0,-19.5,-7.5,-129.0,82.6,6.0,16.0,8.0,8.0,-1,-0.040894468775759196,rejected
1979538.0,6.0,1.0,335984.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,10.0,-1,-0.026756239789437086,rejected
206813.0,3.0,0.999999,1235688.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,3.0,-1,-0.04265879165888531,rejected
70412.0,5.0,0.349971,493390.0,6.0,0.021333,2.0,32.0,25.0,-19.5,-7.5,-129.0,81.5,5.0,16.0,16.5,10.0,-1,-0.045844104058992086,rejected
206970.0,3.0,0.999999,1237840.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,8.0,-1,-0.03922211740487902,rejected
70814.0,5.0,0.473477,496303.0,6.0,0.137095,1.0,38.0,24.0,-18.5,-7.0,-128.0,78.9,9.0,16.0,18.0,3.0,-1,-0.05000946454535826,rejected
1982706.0,6.0,1.0,336398.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,8.0,-1,-0.026756239789437086,rejected
207127.0,3.0,0.999999,1239185.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,10.0,-1,-0.03922211740487902,rejected
71206.0,5.0,0.483516,499073.0,6.0,0.113412,1.0,32.0,25.0,-18.5,-7.0,-128.0,80.6,9.0,16.0,14.5,8.0,-1,-0.048230476429136804,rejected
207284.0,3.0,0.999999,1239992.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,3.0,-1,-0.03922211740487902,rejected
71608.0,5.0,0.481648,502224.0,6.0,0.165544,1.0,30.0,24.0,-19.5,-7.5,-128.0,82.0,9.0,16.0,20.5,10.0,-1,-0.05795148828689456,rejected
1985854.0,6.0,1.0,336881.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,3.0,-1,-0.026756239789437086,rejected
207441.0,3.0,0.999999,1241638.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,8.0,-1,-0.03922211740487902,rejected
72146.0,5.0,0.580135,505137.0,6.0,0.202722,1.0,44.0,25.0,-19.5,-8.0,-129.0,75.0,9.0,16.0,14.5,3.0,-1,-0.05545789850106275,rejected
1987428.0,6.0,1.0,337019.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,8.0,-1,-0.026756239789437086,rejected
207598.0,3.0,0.999999,1242445.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,10.0,-1,-0.03922211740487902,rejected
72548.0,5.0,0.659909,508351.0,6.0,0.212327,1.0,30.0,24.0,-19.0,-7.5,-128.0,82.0,9.0,16.0,21.0,8.0,-1,-0.06245585280154342,rejected
1988922.0,6.0,1.0,337295.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,10.0,-1,-0.026756239789437086,rejected
207755.0,3.0,0.999999,1242777.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,4.0,3.0,-1,-0.039310398663056634,rejected
72814.0,5.0,0.724527,511264.0,6.0,0.08226,1.0,38.0,25.0,-19.5,-8.0,-129.0,80.3,9.0,16.0,15.5,10.0,-1,-0.05882750237284673,rejected
1990546.0,6.0,1.0,337502.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,3.0,-1,-0.026756239789437086,rejected
207912.0,3.0,0.999999,1243916.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,8.0,-1,-0.03922211740487902,rejected
73352.0,5.0,0.586867,514145.0,6.0,0.151582,2.0,32.0,25.0,-19.0,-7.0,-128.0,80.8,6.0,16.0,15.0,3.0,-1,-0.044078564992148905,rejected
1992120.0,6.0,1.0,337709.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,8.0,-1,-0.026756239789437086,rejected
208069.0,3.0,0.999999,1244723.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,10.0,-1,-0.04265879165888531,rejected
73744.0,5.0,0.575362,517153.0,6.0,0.052853,2.0,38.0,25.0,-19.0,-7.5,-128.0,80.5,5.0,16.0,15.5,8.0,-1,-0.04980494468352881,rejected
208226.0,3.0,1.0,1245831.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,3.0,-1,-0.03922211740487902,rejected
74146.0,5.0,0.566043,520335.0,6.0,0.090504,1.0,32.0,25.0,-19.0,-7.5,-128.0,80.8,9.0,16.0,15.0,10.0,-1,-0.05587624780465217,rejected
208383.0,3.0,1.0,1247176.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,,-1,-0.04265879165888531,rejected
74548.0,5.0,0.458495,523280.0,6.0,0.221606,2.0,31.0,25.0,-19.0,-7.0,-128.0,81.5,6.0,17.0,16.0,,-1,-0.04465102411195909,rejected
1996736.0,6.0,1.0,338399.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,,-1,-0.026756239789437086,rejected
208540.0,3.0,1.0,1248584.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,,-1,-0.03922211740487902,rejected
74814.0,5.0,0.461381,525955.0,6.0,0.085855,2.0,30.0,25.0,-19.0,-7.5,-128.0,77.0,6.0,16.0,12.5,,-1,-0.04942421985067169,rejected
1998368.0,6.0,1.0,338606.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,,-1,-0.026756239789437086,rejected
208697.0,3.0,1.0,1248916.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,29.5,,-1,-0.05527247638509536,rejected
75336.0,5.0,0.473719,528931.0,6.0,0.029936,2.0,30.0,25.0,-18.5,-7.0,-128.0,83.5,6.0,16.0,47.5,,-1,-0.07240338115327116,rejected
208854.0,3.0,1.0,1250261.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,,-1,-0.04265879165888531,rejected
75874.0,5.0,0.483712,531844.0,6.0,0.010438,1.0,31.0,25.0,-19.5,-7.5,-129.0,76.1,9.0,17.0,15.0,,-1,-0.045848192176457636,rejected
2001486.0,6.0,1.0,339020.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,,-1,-0.026756239789437086,rejected
209011.0,3.0,1.0,1251875.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,,-1,-0.03922211740487902,rejected
76140.0,5.0,0.481807,535026.0,6.0,0.02301,1.0,29.0,24.0,-19.5,-7.5,-129.0,82.2,9.0,16.0,46.5,,-1,-0.076236289649396,rejected
2003018.0,6.0,1.0,339227.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,,-1,-0.026756239789437086,rejected
209168.0,3.0,1.0,1252951.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,,-1,-0.03922211740487902,rejected
76542.0,5.0,0.490263,537939.0,6.0,0.055853,2.0,30.0,25.0,-19.0,-7.5,-128.0,76.7,6.0,16.0,13.0,,-1,-0.049557321741824034,rejected
209325.0,3.0,1.0,1253615.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,29.5,,-1,-0.05527247638509536,rejected
76811.0,5.0,0.541237,540852.0,6.0,0.032389,2.0,28.0,24.0,-19.0,-7.5,-128.0,84.3,5.0,17.0,23.5,,-1,-0.054514306341511,rejected
2006110.0,6.0,1.0,339641.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,,-1,-0.026756239789437086,rejected
209482.0,3.0,1.0,1254342.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,,-1,-0.03922211740487902,rejected
77349.0,5.0,0.528402,543559.0,6.0,0.012548,1.0,30.0,24.0,-19.5,-7.5,-129.0,82.2,9.0,18.0,20.5,,-1,-0.059612913131966705,rejected
2007642.0,6.0,1.0,339848.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,,-1,-0.026756239789437086,rejected
209639.0,3.0,1.0,1255212.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,,-1,-0.03922211740487902,rejected
77751.0,5.0,0.518006,546741.0,6.0,0.057519,2.0,31.0,25.0,-19.5,-8.0,-129.0,82.6,6.0,17.0,8.5,,-1,-0.04385728266850619,rejected
2009232.0,6.0,1.0,340193.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,,-1,-0.026756239789437086,rejected
209796.0,3.0,1.0,1256429.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,29.5,,-1,-0.05527247638509536,rejected
78273.0,5.0,0.509585,549749.0,6.0,0.020056,2.0,38.0,25.0,-19.5,-7.5,-128.0,80.5,6.0,17.0,19.5,,-1,-0.04588365540574402,rejected
2010864.0,6.0,1.0,340469.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,2.5,,-1,-0.02797087018958644,rejected
209953.0,3.0,1.0,1257900.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,4.0,,-1,-0.039310398663056634,rejected
78675.0,5.0,0.502764,552693.0,6.0,0.291124,1.0,31.0,25.0,-19.5,-8.0,-129.0,82.6,9.0,16.0,8.0,,-1,-0.048516706202950344,rejected
2012316.0,6.0,1.0,340745.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,2.5,,-1,-0.02797087018958644,rejected
210110.0,3.0,1.0,1258627.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,,-1,-0.03922211740487902,rejected
79077.0,5.0,0.497239,555606.0,6.0,0.254653,1.0,38.0,25.0,-19.0,-7.0,-128.0,80.4,9.0,18.0,15.0,,-1,-0.04185105757653207,rejected
2013898.0,6.0,1.0,341021.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,,-1,-0.026756239789437086,rejected
210267.0,3.0,1.0,1259972.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.5,,-1,-0.03922211740487902,rejected
79615.0,5.0,0.492763,558820.0,6.0,0.141704,1.0,31.0,24.0,-19.0,-7.5,-128.0,81.2,9.0,17.0,20.5,,-1,-0.05272994034558898,rejected
2015430.0,6.0,1.0,341228.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.0,,-1,-0.026756239789437086,rejected
210424.0,3.0,1.0,1261855.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,3.0,,-1,-0.04265879165888531,rejected
80007.0,5.0,0.489138,561590.0,6.0,0.049409,2.0,38.0,25.0,-19.0,-7.5,-128.0,80.7,6.0,17.0,15.5,,-1,-0.04152074905590941,rejected
2016962.0,6.0,1.0,341435.0,6.0,1.0,1.0,0.0,3.0,-11.0,12.5,0.0,62.0,7.0,3.0,3.5,,-1,-0.026756239789437086,rejected
210581.0,3.0,1.0,1262931.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,4.0,14.0,2.0,,-1,-0.03922211740487902,rejected
80545.0,5.0,0.486202,564566.0,6.0,0.167315,2.0,38.0,25.0,-19.0,-7.5,-129.0,80.5,5.0,17.0,15.5,,-1,-0.044012536378448486,rejected
