ueId,rnti,inSync,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,id,frame,slot,pci,dlCarrierFreq,ulCarrierFreq,avgLdpcIterations,timestamp
4,774a,1,2874,0,0.07129,3415,6,0.989504,2,"(0,0)",52,25,-10.5,23.5,-73,80.4,8,16,15.5,12345678,301,19,0,3750240000,3750240000,12.7,1744628148676
2,6ffa,1,1871765,4,0.043059,314212,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,401,19,0,3750240000,3750240000,12.8,1744628149676
1,eea5,1,28633,1,0.024549,15514,6,0.999897,1,"(0,2)",57,24,-10.5,23.5,-77,78.1,9,16,13.5,12345678,401,19,0,3750240000,3750240000,12.8,1744628149676
3,13f4,1,571238,3,0.084298,512764,6,1.006105,2,"(0,0)",65,24,-10.5,23.5,-68,81.1,3,14,16.0,12345678,401,19,0,3750240000,3750240000,12.8,1744628149676
4,774a,1,2916,0,0.057745,4444,6,0.995482,1,"(0,0)",52,24,-10.5,23.5,-73,83.7,4,16,19.0,12345678,401,19,0,3750240000,3750240000,12.8,1744628149676
2,6ffa,1,1871765,4,0.043059,315416,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,501,19,0,3750240000,3750240000,12.9,1744628150676
1,eea5,1,33377,4,0.091568,17821,6,0.999955,1,"(0,3)",57,24,-10.5,23.5,-77,81.8,15,16,17.0,12345678,501,19,0,3750240000,3750240000,12.9,1744628150676
3,13f4,1,578424,2,0.036287,577027,6,1.002939,2,"(0,0)",65,24,-10.5,23.5,-68,80.6,1,17,15.5,12345678,501,19,0,3750240000,3750240000,12.9,1744628150676
4,774a,1,2979,0,0.046773,5378,6,0.99825,1,"(0,3)",59,25,-10.5,23.5,-73,81.6,15,16,16.0,12345678,501,19,0,3750240000,3750240000,12.9,1744628150676
2,6ffa,1,1871765,4,0.043059,317523,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,601,19,0,3750240000,3750240000,12.5,1744628151676
1,eea5,1,38637,0,0.11482,20744,6,0.999985,1,"(0,1)",52,24,-10.5,23.5,-77,83.4,1,16,19.0,12345678,601,19,0,3750240000,3750240000,12.5,1744628151676
3,13f4,1,590275,0,0.060741,639496,6,1.000517,2,"(0,0)",59,24,-10.5,23.5,-68,81.8,12,15,17.0,12345678,601,19,0,3750240000,3750240000,12.5,1744628151676
4,2778,1,543,9,0.1,193,9,0.09,1,"(0,3)",52,24,-10.5,23.5,-76,83.1,15,24,18.0,12345678,601,19,0,3750240000,3750240000,12.5,1744628151676
2,6ffa,1,1871765,4,0.043059,319867,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,701,19,0,3750240000,3750240000,12.4,1744628152676
1,eea5,1,46509,0,0.062208,23562,6,0.999993,1,"(0,1)",52,24,-10.5,23.5,-77,77.4,5,16,12.5,12345678,701,19,0,3750240000,3750240000,12.4,1744628152676
3,13f4,1,597817,3,0.058915,753520,6,0.986605,2,"(0,0)",59,24,-10.5,23.5,-68,82.8,3,15,17.5,12345678,701,19,0,3750240000,3750240000,12.4,1744628152676
4,2778,1,977,9,0.081,858,6,0.608275,1,"(0,1)",52,24,-10.5,23.5,-73,82.6,6,24,18.0,12345678,701,19,0,3750240000,3750240000,12.4,1744628152676
2,6ffa,1,1871765,4,0.043059,321372,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,801,19,0,3750240000,3750240000,12.5,1744628153676
1,eea5,1,51347,0,0.026778,25434,6,0.999998,1,"(0,1)",52,24,-10.5,23.5,-77,82.3,5,16,18.0,12345678,801,19,0,3750240000,3750240000,12.5,1744628153676
3,13f4,1,608031,5,0.045807,858498,6,0.995563,2,"(0,1)",65,24,-10.5,23.5,-69,81.8,4,15,17.0,12345678,801,19,0,3750240000,3750240000,12.5,1744628153676
4,2778,1,1631,9,0.06561,1523,6,0.848238,1,"(0,3)",52,25,-10.5,23.5,-73,82.3,15,20,17.5,12345678,801,19,0,3750240000,3750240000,12.5,1744628153676
2,6ffa,1,1871765,4,0.043059,324382,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,901,19,0,3750240000,3750240000,12.8,1744628154676
1,eea5,1,56520,3,0.012808,28216,6,0.999999,1,"(0,0)",58,24,-10.5,23.5,-77,81.4,3,16,10.5,12345678,901,19,0,3750240000,3750240000,12.8,1744628154676
3,13f4,1,616131,5,0.037726,900098,6,1.00396,2,"(0,1)",65,24,-10.5,23.5,-69,81.1,5,17,16.0,12345678,901,19,0,3750240000,3750240000,12.8,1744628154676
4,2778,1,1832,8,0.159049,1855,6,0.934671,1,"(0,3)",52,25,-10.5,23.5,-73,82.2,13,19,16.5,12345678,901,19,0,3750240000,3750240000,12.8,1744628154676
2,6ffa,1,1871765,4,0.043059,326790,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,1001,19,0,3750240000,3750240000,13.0,1744628155676
1,eea5,1,58606,4,0.023841,30335,6,1.0,1,"(0,3)",57,25,-10.5,23.5,-77,83.0,15,17,18.5,12345678,1001,19,0,3750240000,3750240000,13.0,1744628155676
3,13f4,1,619800,0,0.072209,933910,6,1.003754,2,"(0,1)",59,24,-10.5,23.5,-69,81.0,10,17,15.5,12345678,1001,19,0,3750240000,3750240000,13.0,1744628155676
4,2778,1,2435,8,0.115947,2726,6,0.971878,1,"(0,3)",59,24,-10.5,23.5,-73,82.8,15,18,18.5,12345678,1001,19,0,3750240000,3750240000,13.0,1744628155676
2,6ffa,1,1871765,4,0.043059,329499,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,77,19,0,3750240000,3750240000,13.0,1744628156676
1,eea5,1,59437,0,0.019311,31077,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,82.3,15,16,18.0,12345678,77,19,0,3750240000,3750240000,13.0,1744628156676
3,13f4,1,621391,0,0.134537,953118,6,1.003397,2,"(0,0)",65,24,-10.5,23.5,-69,62.0,9,3,0.0,12345678,77,19,0,3750240000,3750240000,13.0,1744628156676
4,2778,1,2823,8,0.104352,4199,6,0.989105,1,"(0,3)",59,24,-10.5,23.5,-73,79.5,9,18,14.0,12345678,77,19,0,3750240000,3750240000,13.0,1744628156676
2,6ffa,1,1871765,4,0.043059,332176,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,177,19,0,3750240000,3750240000,12.9,1744628157676
1,eea5,1,59572,0,0.014078,31931,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,81.8,15,16,17.5,12345678,177,19,0,3750240000,3750240000,12.9,1744628157676
4,2778,1,3153,6,0.174525,4531,6,0.995779,1,"(0,3)",58,24,-10.5,23.5,-74,82.7,15,18,18.0,12345678,177,19,0,3750240000,3750240000,12.9,1744628157676
3,ab20,1,3773,3,0.059049,27005,6,0.596636,1,"(0,0)",52,25,-10.5,23.5,-73,81.1,15,17,16.0,12345678,177,19,0,3750240000,3750240000,12.9,1744628157676
2,6ffa,1,1871765,4,0.043059,335186,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,277,19,0,3750240000,3750240000,13.0,1744628158676
1,eea5,1,60172,1,0.009236,32824,6,1.0,1,"(0,2)",52,24,-10.5,23.5,-76,81.9,7,17,17.5,12345678,277,19,0,3750240000,3750240000,13.0,1744628158676
4,2778,1,6438,6,0.241077,5768,6,0.998365,2,"(0,1)",52,24,-10.5,23.5,-74,82.2,9,17,18.0,12345678,277,19,0,3750240000,3750240000,13.0,1744628158676
3,ab20,1,6838,1,0.092102,49739,6,0.807072,2,"(0,0)",65,24,-10.5,23.5,-70,82.4,2,17,17.0,12345678,277,19,0,3750240000,3750240000,13.0,1744628158676
2,6ffa,1,1871765,4,0.043059,336691,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,377,19,0,3750240000,3750240000,12.5,1744628159676
1,eea5,1,60280,2,0.007481,32887,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,82.6,7,16,13.0,12345678,377,19,0,3750240000,3750240000,12.5,1744628159676
4,2778,1,10602,6,0.454372,7427,6,0.999296,1,"(0,3)",58,24,-10.5,23.5,-73,79.8,4,14,15.0,12345678,377,19,0,3750240000,3750240000,12.5,1744628159676
3,ab20,1,8704,1,0.067672,108529,6,0.925256,2,"(0,0)",52,24,-10.5,23.5,-70,81.4,7,12,17.5,12345678,377,19,0,3750240000,3750240000,12.5,1744628159676
2,6ffa,1,1871765,4,0.043059,339099,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,477,19,0,3750240000,3750240000,12.4,1744628160676
1,eea5,1,61912,0,0.003578,33510,6,1.0,1,"(0,3)",55,24,-10.5,23.5,-76,81.9,15,19,17.0,12345678,477,19,0,3750240000,3750240000,12.4,1744628160676
4,2778,1,10777,0,0.368041,8630,6,0.999727,1,"(0,3)",58,24,-10.5,23.5,-74,81.7,15,10,18.0,12345678,477,19,0,3750240000,3750240000,12.4,1744628160676
3,ab20,1,10069,3,0.035963,121062,6,0.967825,2,"(0,0)",53,24,-10.5,23.5,-70,86.0,10,16,21.5,12345678,477,19,0,3750240000,3750240000,12.4,1744628160676
2,6ffa,1,1871765,4,0.043059,341808,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,577,19,0,3750240000,3750240000,12.4,1744628161676
1,eea5,1,62630,1,0.002113,33888,6,1.0,1,"(0,0)",52,24,-10.5,23.5,-76,77.3,3,16,12.0,12345678,577,19,0,3750240000,3750240000,12.4,1744628161676
4,2778,1,10819,0,0.298113,11243,6,0.999894,1,"(0,3)",58,24,-10.5,23.5,-73,83.1,15,5,19.5,12345678,577,19,0,3750240000,3750240000,12.4,1744628161676
3,ab20,1,13518,5,0.023596,126622,6,0.98615,2,"(0,1)",52,24,-10.5,23.5,-70,81.0,10,9,16.0,12345678,577,19,0,3750240000,3750240000,12.4,1744628161676
2,6ffa,1,1871765,4,0.043059,344517,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,677,19,0,3750240000,3750240000,12.5,1744628162676
1,eea5,1,63426,2,0.001386,34679,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,82.1,15,17,18.0,12345678,677,19,0,3750240000,3750240000,12.5,1744628162676
4,2778,1,10861,0,0.241472,12114,6,0.999959,2,"(0,1)",58,24,-10.5,23.5,-74,82.9,9,23,12.5,12345678,677,19,0,3750240000,3750240000,12.5,1744628162676
3,ab20,1,16657,3,0.021915,142156,6,0.994634,1,"(0,0)",52,24,-10.5,23.5,-70,79.1,9,14,14.5,12345678,677,19,0,3750240000,3750240000,12.5,1744628162676
2,6ffa,1,1871765,4,0.043059,346925,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,777,19,0,3750240000,3750240000,12.4,1744628163676
1,eea5,1,63591,2,0.001123,34742,6,1.0,1,"(0,1)",52,24,-10.5,23.5,-76,81.5,1,17,13.5,12345678,777,19,0,3750240000,3750240000,12.4,1744628163676
4,2778,1,10903,0,0.195592,12177,6,0.999984,2,"(0,0)",52,24,-10.5,23.5,-74,81.7,10,20,17.5,12345678,777,19,0,3750240000,3750240000,12.4,1744628163676
3,ab20,1,18384,3,0.014378,146148,6,0.997434,2,"(0,1)",52,24,-10.5,23.5,-70,83.2,8,12,16.5,12345678,777,19,0,3750240000,3750240000,12.4,1744628163676
2,6ffa,1,1871765,4,0.043059,349634,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,877,19,0,3750240000,3750240000,12.8,1744628164676
1,eea5,1,63756,2,0.00091,35106,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,80.0,15,17,14.5,12345678,877,19,0,3750240000,3750240000,12.8,1744628164676
4,2778,1,10966,0,0.15843,12541,6,0.999993,1,"(0,3)",59,24,-10.5,23.5,-74,80.2,15,17,16.0,12345678,877,19,0,3750240000,3750240000,12.8,1744628164676
3,ab20,1,29719,8,0.023904,168207,6,0.999006,2,"(0,1)",52,25,-10.5,23.5,-70,81.8,6,13,16.5,12345678,877,19,0,3750240000,3750240000,12.8,1744628164676
2,6ffa,1,1871765,4,0.043059,352311,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,977,19,0,3750240000,3750240000,12.8,1744628165676
1,eea5,1,63864,2,0.000737,35470,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-76,79.5,1,16,15.0,12345678,977,19,0,3750240000,3750240000,12.8,1744628165676
4,2778,1,11008,0,0.128328,13443,6,0.999997,1,"(0,3)",58,24,-10.5,23.5,-73,82.1,9,16,17.5,12345678,977,19,0,3750240000,3750240000,12.8,1744628165676
3,ab20,1,32402,1,0.052652,176973,6,0.999572,1,"(0,0)",52,24,-10.5,23.5,-70,79.7,15,14,14.5,12345678,977,19,0,3750240000,3750240000,12.8,1744628165676
2,6ffa,1,1871765,4,0.043059,354719,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,53,19,0,3750240000,3750240000,12.3,1744628166676
1,eea5,1,63972,2,0.000597,36135,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,81.9,11,18,17.5,12345678,53,19,0,3750240000,3750240000,12.3,1744628166676
4,2778,1,11071,0,0.103946,14076,6,0.999999,2,"(0,0)",59,24,-10.5,23.5,-73,83.3,10,16,16.5,12345678,53,19,0,3750240000,3750240000,12.3,1744628166676
3,ab20,1,32607,1,0.042648,180621,6,0.999834,1,"(0,0)",59,25,-10.5,23.5,-70,82.0,1,9,18.0,12345678,53,19,0,3750240000,3750240000,12.3,1744628166676
2,6ffa,1,1871765,4,0.043059,356525,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,153,19,0,3750240000,3750240000,12.2,1744628167676
1,eea5,1,64137,2,0.000483,36467,6,1.0,1,"(0,1)",52,24,-10.5,23.5,-76,81.8,1,17,16.5,12345678,153,19,0,3750240000,3750240000,12.2,1744628167676
4,2778,1,11688,0,0.061379,14996,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-73,82.3,12,15,18.5,12345678,153,19,0,3750240000,3750240000,12.2,1744628167676
3,ab20,1,32772,2,0.034545,183297,6,0.999936,2,"(0,1)",59,24,-10.5,23.5,-70,83.1,3,13,14.5,12345678,153,19,0,3750240000,3750240000,12.2,1744628167676
2,6ffa,1,1871765,4,0.043059,358632,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,253,19,0,3750240000,3750240000,12.5,1744628168676
1,eea5,1,65025,0,0.000285,37523,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-76,81.9,13,17,17.0,12345678,253,19,0,3750240000,3750240000,12.5,1744628168676
4,2778,1,12140,2,0.040271,15553,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,81.0,15,17,17.0,12345678,253,19,0,3750240000,3750240000,12.5,1744628168676
3,ab20,1,33220,1,0.020398,193540,6,0.999975,2,"(0,0)",64,24,-10.5,23.5,-70,82.3,15,17,10.0,12345678,253,19,0,3750240000,3750240000,12.5,1744628168676
2,6ffa,1,1871765,4,0.043059,360137,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,353,19,0,3750240000,3750240000,12.6,1744628169676
1,eea5,1,65517,1,0.000208,38527,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,81.8,3,17,10.5,12345678,353,19,0,3750240000,3750240000,12.6,1744628169676
4,2778,1,12371,2,0.110357,16011,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-74,81.9,9,17,17.0,12345678,353,19,0,3750240000,3750240000,12.6,1744628169676
3,ab20,1,36468,4,0.009756,202756,6,0.999988,2,"(0,0)",59,25,-10.5,23.5,-70,82.9,10,16,17.5,12345678,353,19,0,3750240000,3750240000,12.6,1744628169676
2,6ffa,1,1871765,4,0.043059,362244,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,453,19,0,3750240000,3750240000,12.4,1744628170676
1,eea5,1,67457,3,0.0001,38918,6,1.0,1,"(0,3)",52,25,-10.5,23.5,-76,81.5,15,7,17.0,12345678,453,19,0,3750240000,3750240000,12.4,1744628170676
4,2778,1,12720,2,0.08045,16770,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-74,81.5,13,17,10.5,12345678,453,19,0,3750240000,3750240000,12.4,1744628170676
3,ab20,1,36902,4,0.007903,204529,6,0.999995,2,"(0,0)",58,24,-10.5,23.5,-70,82.3,10,13,17.0,12345678,453,19,0,3750240000,3750240000,12.4,1744628170676
2,6ffa,1,1871765,4,0.043059,364050,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,553,19,0,3750240000,3750240000,12.2,1744628171676
1,eea5,1,67854,3,7.3e-05,39740,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-76,81.9,3,18,11.0,12345678,553,19,0,3750240000,3750240000,12.2,1744628171676
4,2778,1,12990,2,0.065165,17624,6,1.0,2,"(0,1)",58,25,-10.5,23.5,-73,80.2,5,15,15.0,12345678,553,19,0,3750240000,3750240000,12.2,1744628171676
3,ab20,1,37225,4,0.006401,206065,6,0.999998,2,"(0,0)",59,24,-10.5,23.5,-70,82.4,6,16,18.0,12345678,553,19,0,3750240000,3750240000,12.2,1744628171676
2,6ffa,1,1871765,4,0.043059,366157,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,653,19,0,3750240000,3750240000,12.4,1744628172676
1,eea5,1,68406,4,5.3e-05,40562,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,82.3,12,17,11.0,12345678,653,19,0,3750240000,3750240000,12.4,1744628172676
4,2778,1,15971,4,0.061385,18415,6,1.0,1,"(0,1)",60,25,-10.5,23.5,-73,80.7,11,14,10.0,12345678,653,19,0,3750240000,3750240000,12.4,1744628172676
3,ab20,1,37548,4,0.005185,208171,6,0.999999,2,"(0,1)",59,25,-10.5,23.5,-69,81.5,6,14,16.5,12345678,653,19,0,3750240000,3750240000,12.4,1744628172676
2,6ffa,1,1871765,4,0.043059,369167,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,753,19,0,3750240000,3750240000,12.2,1744628173676
1,eea5,1,68566,3,0.090043,41195,6,1.0,1,"(0,0)",59,24,-10.5,23.5,-76,81.4,3,17,17.0,12345678,753,19,0,3750240000,3750240000,12.2,1744628173676
4,2778,1,18022,4,0.078083,19786,6,1.0,1,"(0,3)",56,24,-10.5,23.5,-73,80.8,15,17,16.5,12345678,753,19,0,3750240000,3750240000,12.2,1744628173676
3,ab20,1,38633,4,0.0042,210039,6,1.0,1,"(0,2)",59,24,-10.5,23.5,-69,82.6,11,15,18.0,12345678,753,19,0,3750240000,3750240000,12.2,1744628173676
2,6ffa,1,1871765,4,0.043059,371575,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,853,19,0,3750240000,3750240000,12.2,1744628174676
1,eea5,1,68726,3,0.072935,41828,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,82.1,15,17,18.0,12345678,853,19,0,3750240000,3750240000,12.2,1744628174676
4,2778,1,20468,4,0.190491,21019,6,1.0,2,"(0,0)",52,25,-10.5,23.5,-73,82.4,1,16,18.0,12345678,853,19,0,3750240000,3750240000,12.2,1744628174676
3,ab20,1,38771,1,0.003402,211512,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-70,81.5,15,15,16.0,12345678,853,19,0,3750240000,3750240000,12.2,1744628174676
2,6ffa,1,1871765,4,0.043059,374585,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,953,19,0,3750240000,3750240000,12.0,1744628175676
1,eea5,1,68886,3,0.059077,42493,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,81.3,15,17,17.0,12345678,953,19,0,3750240000,3750240000,12.0,1744628175676
4,2778,1,20680,4,0.244298,21985,6,1.0,1,"(0,2)",59,24,-10.5,23.5,-73,82.6,1,16,18.0,12345678,953,19,0,3750240000,3750240000,12.0,1744628175676
3,ab20,1,39044,1,0.00248,212603,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-69,81.8,4,14,16.5,12345678,953,19,0,3750240000,3750240000,12.0,1744628175676
2,6ffa,1,1871765,4,0.043059,376993,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,29,19,0,3750240000,3750240000,11.9,1744628176676
1,eea5,1,69046,3,0.047852,43126,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-76,81.4,15,17,17.0,12345678,29,19,0,3750240000,3750240000,11.9,1744628176676
4,2778,1,21003,4,0.297881,23790,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-73,82.8,8,16,17.5,12345678,29,19,0,3750240000,3750240000,11.9,1744628176676
3,ab20,1,39147,1,0.002009,213807,6,1.0,1,"(0,2)",59,24,-10.5,23.5,-69,82.3,11,16,11.0,12345678,29,19,0,3750240000,3750240000,11.9,1744628176676
2,6ffa,1,1871765,4,0.043059,380003,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,129,19,0,3750240000,3750240000,12.1,1744628177676
1,eea5,1,69088,0,0.03876,43759,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-76,81.2,2,17,17.0,12345678,129,19,0,3750240000,3750240000,12.1,1744628177676
4,2778,1,21215,4,0.241284,24423,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-73,82.8,9,16,17.5,12345678,129,19,0,3750240000,3750240000,12.1,1744628177676
3,ab20,1,42737,3,0.001186,216709,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-69,82.7,10,13,18.0,12345678,129,19,0,3750240000,3750240000,12.1,1744628177676
2,6ffa,1,1871765,4,0.043059,382712,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,229,19,0,3750240000,3750240000,12.5,1744628178676
1,eea5,1,69379,0,0.025431,44263,6,1.0,1,"(0,1)",52,24,-10.5,23.5,-76,81.3,1,16,17.5,12345678,229,19,0,3750240000,3750240000,12.5,1744628178676
4,2778,1,21452,3,0.19544,25927,6,1.0,1,"(0,2)",59,24,-10.5,23.5,-73,82.1,8,17,16.5,12345678,229,19,0,3750240000,3750240000,12.5,1744628178676
3,ab20,1,48964,6,0.024867,219396,6,1.0,1,"(0,0)",52,24,-10.5,23.5,-69,82.1,15,19,17.0,12345678,229,19,0,3750240000,3750240000,12.5,1744628178676
2,6ffa,1,1871765,4,0.043059,384819,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,329,19,0,3750240000,3750240000,12.7,1744628179676
1,eea5,1,69468,0,0.018539,45093,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-76,78.0,6,18,12.5,12345678,329,19,0,3750240000,3750240000,12.7,1744628179676
4,2778,1,22553,3,0.144895,27027,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-73,82.8,12,17,18.5,12345678,329,19,0,3750240000,3750240000,12.7,1744628179676
3,ab20,1,55131,3,0.033466,229191,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-69,83.0,6,16,18.0,12345678,329,19,0,3750240000,3750240000,12.7,1744628179676
2,6ffa,1,1871765,4,0.043059,387227,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,429,19,0,3750240000,3750240000,12.3,1744628180676
1,eea5,1,70485,2,0.021424,45998,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,82.4,7,17,17.5,12345678,429,19,0,3750240000,3750240000,12.3,1744628180676
4,2778,1,22873,3,0.105628,28895,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-73,82.6,13,16,11.0,12345678,429,19,0,3750240000,3750240000,12.3,1744628180676
3,ab20,1,58084,1,0.059968,233049,6,1.0,2,"(0,1)",58,24,-10.5,23.5,-68,81.8,6,15,17.0,12345678,429,19,0,3750240000,3750240000,12.3,1744628180676
2,6ffa,1,1871765,4,0.043059,389635,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,529,19,0,3750240000,3750240000,12.1,1744628181676
1,eea5,1,72102,1,0.011385,47611,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-77,83.0,1,17,5.0,12345678,529,19,0,3750240000,3750240000,12.1,1744628181676
4,2778,1,23110,3,0.085559,29829,6,1.0,1,"(0,0)",58,24,-10.5,23.5,-73,82.6,11,16,17.5,12345678,529,19,0,3750240000,3750240000,12.1,1744628181676
3,ab20,1,58222,1,0.048574,233175,6,1.0,2,"(0,0)",52,25,-10.5,23.5,-68,84.5,14,22,19.5,12345678,529,19,0,3750240000,3750240000,12.1,1744628181676
2,6ffa,1,1871765,4,0.043059,392645,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,629,19,0,3750240000,3750240000,12.2,1744628182676
1,eea5,1,72238,1,0.0083,48640,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-77,83.4,15,18,15.5,12345678,629,19,0,3750240000,3750240000,12.2,1744628182676
4,2778,1,23270,3,0.069303,30462,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,82.5,15,16,13.5,12345678,629,19,0,3750240000,3750240000,12.2,1744628182676
3,ab20,1,59555,2,0.03541,234267,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-68,81.9,10,14,16.5,12345678,629,19,0,3750240000,3750240000,12.2,1744628182676
2,6ffa,1,1871765,4,0.043059,395655,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,0.5,12345678,729,19,0,3750240000,3750240000,12.3,1744628183676
1,eea5,1,72966,2,0.004411,49207,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-77,82.9,3,17,19.0,12345678,729,19,0,3750240000,3750240000,12.3,1744628183676
4,2778,1,23430,3,0.056135,30794,6,1.0,1,"(0,0)",58,24,-10.5,23.5,-73,81.3,11,17,17.0,12345678,729,19,0,3750240000,3750240000,12.3,1744628183676
3,ab20,1,60539,3,0.025814,236562,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-68,82.4,3,8,11.5,12345678,729,19,0,3750240000,3750240000,12.3,1744628183676
2,6ffa,1,1871765,4,0.043059,398665,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.5,12345678,829,19,0,3750240000,3750240000,12.2,1744628184676
1,eea5,1,73515,2,0.003216,49459,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-77,81.4,15,17,17.0,12345678,829,19,0,3750240000,3750240000,12.2,1744628184676
4,2778,1,23901,3,0.050522,30857,6,1.0,1,"(0,3)",52,25,-10.5,23.5,-73,82.7,9,16,17.5,12345678,829,19,0,3750240000,3750240000,12.2,1744628184676
3,ab20,1,60853,3,0.02091,239001,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-68,82.2,14,7,18.0,12345678,829,19,0,3750240000,3750240000,12.2,1744628184676
2,6ffa,1,1871765,4,0.043059,400471,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-73,62.0,3,16,1.0,12345678,929,19,0,3750240000,3750240000,12.4,1744628185676
